datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni,vertcoin,digibyte,reddcoin,dash,counterparty,monacoin,gulden,einsteinium,groestlcoin,maidsafecoin,monero,cloakcoin,nav-coin,digitalnote,stealth,viacoin,bitshares,iocoin,stellar,syscoin,emercoin,gamecredits,verge,blocknet,nexus,gridcoin,nem,aeon,ethereum,siacoin,expanse,factom,decred,pivx,lisk,digixdao,steem,dnotes,parallelcoin,dimecoin,bytecoin-bcn,augur,ubiq,boolberry,global-currency-reserve,waves,ardor,ethereum-classic,stratis,neo,pluton,singulardtv,zcoin,zcash,zclassic,golem-network-tokens,wings,komodo,melon,nano,ark,edgeless,skycoin,rlc,trust,bitcore,gnosis-gno,lunyr,monolith,humaniq,aragon,qtum,sumokoin,basic-attention-token,aeternity,zencash,metaverse,eboostcoin,quantum-resistant-ledger,mobilego,iota,mysterium,more-coin,zrcoin,bancor,numeraire,gxchain,funfair,status,ergo
2017-06-29 00:00:00+00:00,2003060.0,1846080.0,300131000.0,949979000.0,1134260.0,1474250.0,89745300.0,6627190.0,6596660.0,783316.0,2016130.0,5575670.0,743053.0,42548600.0,394982.0,258009.0,86759.0,512189.0,83992.0,1504980.0,11470500.0,692530.0,538183.0,885005.0,30115.0,1568170.0,48186900.0,68628.0,10598500.0,1521740.0,1381580.0,1814910.0,684886.0,42230.0,199762.0,316947.0,4851220.0,13793.0,1508580000.0,11464800.0,373672.0,3172030.0,1066580.0,433521.0,6162700.0,738085.0,2264590.0,229325.0,313.0,3164.0,4828020.0,2523550.0,343265.0,132831.0,28236.0,1639660.0,4821790.0,102812000.0,6378180.0,77050000.0,145483.0,420093.0,1291860.0,28494500.0,98800.0,9629050.0,355399.0,293245.0,345972.0,54262.0,422360.0,1187200.0,111950.0,266612.0,235385.0,29263.0,9273850.0,218870.0,229570.0,405585.0,772157.0,18516000.0,2008.0,1880280.0,88073.0,156999.0,558771.0,105707.0,612359.0,531160.0,5324020.0,430202.0,13354.0,16875.0,3625460.0,3130230.0,19294900.0,46735.0,18083200.0,662.0
2017-06-30 00:00:00+00:00,981225.0,844043.0,251184000.0,860273000.0,1101130.0,821030.0,67764500.0,7020530.0,4828560.0,1431050.0,1331040.0,6155650.0,630745.0,48166300.0,437049.0,283520.0,57557.0,2499950.0,404390.0,2252430.0,11338900.0,1065350.0,231501.0,556537.0,45578.0,2597390.0,32301400.0,31159.0,7756010.0,1998710.0,1040120.0,1753000.0,633698.0,143998.0,150335.0,1187660.0,4116550.0,35368.0,1011800000.0,7334430.0,401359.0,2684430.0,1922690.0,4201350.0,7804690.0,407303.0,1242450.0,120344.0,65.0,2948.0,1252110.0,5802360.0,411920.0,238471.0,45641.0,2036280.0,4938650.0,120634000.0,4946910.0,43355500.0,138318.0,320671.0,1040400.0,37157600.0,71737.0,5585550.0,378094.0,376099.0,335962.0,62155.0,490715.0,755592.0,156179.0,292579.0,275470.0,15517.0,39888300.0,167414.0,514581.0,344551.0,585257.0,14022600.0,3858.0,1558240.0,24430.0,158316.0,547755.0,126752.0,613078.0,679695.0,5044270.0,463007.0,1029660.0,15328.0,3329010.0,4824820.0,7081180.0,177531.0,10133300.0,316.0
2017-07-01 00:00:00+00:00,1009350.0,658609.0,225507000.0,779914000.0,1096510.0,930944.0,53611000.0,6124410.0,5623250.0,598382.0,1428090.0,4639140.0,459768.0,42283100.0,625391.0,853507.0,118692.0,310446.0,616967.0,2290300.0,10673500.0,532780.0,502262.0,566906.0,16020.0,1111240.0,36725000.0,106298.0,9301920.0,1666590.0,788954.0,2276470.0,812102.0,67128.0,96537.0,1078470.0,3496010.0,38692.0,1089200000.0,10025100.0,393153.0,2792890.0,2355220.0,6583000.0,4565360.0,279358.0,1223870.0,155576.0,86.0,4548.0,5016040.0,2685960.0,399832.0,46600.0,15711.0,2615170.0,3360980.0,64563300.0,4750540.0,33128400.0,113853.0,283792.0,851375.0,25718200.0,74730.0,3266130.0,540274.0,317390.0,315735.0,48636.0,245246.0,708717.0,101566.0,218936.0,237014.0,27295.0,8108100.0,181429.0,457001.0,320085.0,450321.0,10832000.0,2667.0,1856100.0,24158.0,149683.0,573443.0,53555.0,445037.0,689661.0,2334640.0,402282.0,24933.0,9894.0,3321100.0,12854500.0,7720920.0,109529.0,10307200.0,3259.0
2017-07-02 00:00:00+00:00,1639840.0,1132430.0,315630000.0,803747000.0,1142060.0,1353250.0,54095000.0,7928740.0,6310430.0,488617.0,1329030.0,6691810.0,493266.0,33257700.0,465257.0,783973.0,90574.0,125629.0,129434.0,2119780.0,12774300.0,394616.0,316755.0,493856.0,17092.0,1021700.0,71511700.0,30366.0,11857600.0,2317220.0,1208680.0,2152900.0,619352.0,75348.0,166958.0,300365.0,5179360.0,23464.0,1123330000.0,15819000.0,443833.0,3848540.0,1261070.0,1439190.0,6773080.0,503756.0,1589740.0,93826.0,66.0,6264.0,1342210.0,2190010.0,247477.0,27486.0,11299.0,2239090.0,4060990.0,88689500.0,5537910.0,47478700.0,119110.0,443073.0,1254320.0,24816800.0,46991.0,4632250.0,313440.0,477167.0,316367.0,34984.0,255691.0,540632.0,99819.0,234679.0,183563.0,3824.0,6820020.0,160841.0,177693.0,296378.0,388197.0,23967300.0,2183.0,3171200.0,9067.0,113632.0,644980.0,26074.0,469471.0,577661.0,2971770.0,439934.0,21887.0,7599.0,2457840.0,3610660.0,16650900.0,96683.0,7502210.0,686.0
2017-07-03 00:00:00+00:00,1976620.0,1721100.0,729938000.0,964112000.0,1176530.0,1723880.0,60367800.0,5727340.0,7488410.0,1002180.0,1050570.0,16261000.0,647958.0,40038200.0,397680.0,179359.0,68735.0,78980.0,267486.0,1600030.0,13141000.0,1006920.0,228331.0,728267.0,36042.0,879615.0,128439000.0,35925.0,7572990.0,1523810.0,1190870.0,3254140.0,1932330.0,50492.0,82523.0,271873.0,5657780.0,358499.0,851408000.0,20454200.0,521345.0,2003880.0,1183960.0,1132170.0,4287060.0,375775.0,1531800.0,133640.0,387.0,5083.0,1042420.0,3095940.0,567696.0,28237.0,106516.0,2625710.0,3045130.0,80328000.0,5280130.0,28820400.0,88898.0,559439.0,948891.0,28546700.0,78878.0,5233610.0,404837.0,327429.0,357496.0,60776.0,192313.0,676650.0,108966.0,175109.0,141348.0,6451.0,7327040.0,160887.0,208288.0,275629.0,471371.0,15403500.0,1803.0,2218720.0,11544.0,150365.0,621000.0,70042.0,337787.0,652301.0,3873180.0,457399.0,28153.0,17482.0,3030160.0,1348590.0,15415000.0,96912.0,28853300.0,48.0
2017-07-04 00:00:00+00:00,2505040.0,3087180.0,1101750000.0,985516000.0,1607470.0,1364650.0,56008900.0,8242470.0,5302360.0,671283.0,1575550.0,7531650.0,603362.0,51222900.0,263315.0,205961.0,56706.0,33256.0,265413.0,2036880.0,14850800.0,465220.0,163630.0,654814.0,231689.0,477338.0,74827400.0,45729.0,6393470.0,1874790.0,1086650.0,2460650.0,1103310.0,28068.0,2672690.0,165429.0,12967300.0,77258.0,687691000.0,9453090.0,299195.0,3684920.0,1909980.0,1642800.0,4603820.0,203910.0,2692650.0,150872.0,517.0,2393.0,976616.0,3108570.0,668780.0,25375.0,89168.0,5214290.0,2913090.0,85616700.0,6141920.0,15781600.0,100606.0,238370.0,623918.0,28509400.0,129621.0,5001860.0,494455.0,399440.0,368886.0,55776.0,309673.0,1405730.0,119097.0,248898.0,179548.0,2256.0,3328510.0,159101.0,154291.0,279243.0,434296.0,8178690.0,2783.0,1956940.0,16585.0,182075.0,559692.0,398265.0,300565.0,488188.0,3933710.0,278542.0,88548.0,18887.0,1823890.0,1917540.0,9322980.0,323348.0,18958100.0,100.0
2017-07-05 00:00:00+00:00,1324550.0,1236830.0,790609000.0,941566000.0,1235210.0,787089.0,73292100.0,4114300.0,17293700.0,230220.0,1013620.0,2757110.0,584032.0,93285800.0,207686.0,172496.0,388139.0,260351.0,217878.0,1444900.0,15243000.0,544048.0,220948.0,624588.0,134653.0,765956.0,50491300.0,14697.0,3517740.0,999574.0,958337.0,1410780.0,2090620.0,27828.0,563802.0,231673.0,3884360.0,18307.0,790256000.0,8529170.0,263544.0,2865830.0,3216940.0,1591350.0,4083530.0,241860.0,2594160.0,143119.0,1207.0,4576.0,907634.0,1528700.0,162108.0,13766.0,30624.0,5733020.0,1960600.0,57671900.0,5158460.0,29368100.0,126901.0,354672.0,571853.0,38079400.0,80981.0,3708790.0,523204.0,264786.0,283055.0,58989.0,888938.0,2405960.0,167099.0,200958.0,166460.0,18960.0,7394890.0,171671.0,152007.0,388596.0,404513.0,8151290.0,2193.0,1464870.0,28111.0,110432.0,513030.0,69805.0,530424.0,365666.0,3061100.0,272175.0,47890.0,16062.0,2600760.0,829545.0,6349300.0,4821760.0,11487700.0,20.0
2017-07-06 00:00:00+00:00,1660790.0,961046.0,461149000.0,761957000.0,1188160.0,700562.0,43845800.0,4342270.0,10702300.0,2475610.0,939554.0,8422280.0,3216670.0,114292000.0,130487.0,247722.0,116984.0,35233.0,292165.0,1764740.0,23168300.0,765322.0,218100.0,1479420.0,65982.0,908097.0,34376700.0,20980.0,3682330.0,911954.0,1108290.0,1702700.0,7349140.0,23350.0,257072.0,121888.0,3867280.0,18533.0,623080000.0,8812730.0,219491.0,3343980.0,905811.0,1505980.0,6896780.0,217631.0,1741770.0,63077.0,499.0,3892.0,2657210.0,1421290.0,218438.0,15445.0,18033.0,2939230.0,2492640.0,62603300.0,7169490.0,17932500.0,118185.0,839201.0,798880.0,35396700.0,40960.0,5288530.0,542458.0,344955.0,257883.0,70069.0,1066380.0,2793400.0,52861.0,1218910.0,350594.0,7666.0,2805380.0,212061.0,954942.0,304685.0,555626.0,13670300.0,4651.0,1763210.0,13034.0,104429.0,388423.0,21077.0,429336.0,444745.0,8218370.0,293604.0,67938.0,12184.0,1497570.0,1538390.0,7483880.0,3178290.0,10173100.0,794.0
2017-07-07 00:00:00+00:00,2294330.0,1399950.0,553712000.0,917412000.0,1165110.0,1546540.0,88408000.0,6957720.0,7367710.0,754264.0,1560480.0,5537900.0,1815010.0,59581400.0,272239.0,243176.0,103894.0,105041.0,336071.0,1569460.0,20324700.0,556312.0,317658.0,1931760.0,19892.0,740610.0,40615500.0,48251.0,8666130.0,2368750.0,929710.0,2611600.0,5351120.0,61481.0,532305.0,213687.0,4444970.0,14072.0,687252000.0,18271700.0,392290.0,3083140.0,1441280.0,1577910.0,5737670.0,574652.0,2576860.0,103843.0,270.0,9354.0,1684220.0,6058040.0,415269.0,35780.0,23110.0,2631630.0,4503080.0,63005000.0,9364820.0,16409500.0,124626.0,395761.0,1165450.0,38104000.0,43738.0,7703820.0,758911.0,626832.0,371681.0,58628.0,589408.0,2028650.0,40363.0,1112410.0,308839.0,3679.0,2166830.0,185608.0,330888.0,318112.0,647124.0,7176910.0,7583.0,1545740.0,11107.0,99875.0,389197.0,32284.0,427293.0,539641.0,8804780.0,284250.0,175246.0,34526.0,1849670.0,1277090.0,15025100.0,1493760.0,7012400.0,2649.0
2017-07-08 00:00:00+00:00,1778230.0,921178.0,604987000.0,733330000.0,1801550.0,1170960.0,124578000.0,6879790.0,8176760.0,405515.0,1348390.0,3182000.0,602407.0,41486800.0,294593.0,122300.0,107675.0,79351.0,266336.0,1392680.0,15801900.0,266549.0,173699.0,453497.0,13239.0,787094.0,70812300.0,26108.0,10411800.0,2007520.0,935045.0,2749350.0,2247740.0,122162.0,234306.0,182416.0,4663310.0,5806.0,754958000.0,20421000.0,299169.0,3125800.0,2927310.0,900303.0,5860860.0,513128.0,2323660.0,81909.0,245.0,12608.0,1049070.0,6582240.0,346542.0,11569.0,23815.0,1412280.0,3950600.0,113998000.0,9638480.0,24138500.0,112157.0,427266.0,1109410.0,27224500.0,41766.0,7810050.0,1034700.0,302429.0,165617.0,29951.0,330703.0,758599.0,80862.0,361103.0,193351.0,7763.0,1584090.0,131934.0,218102.0,277508.0,350485.0,12481200.0,5655.0,1420600.0,4087.0,77083.0,397700.0,20319.0,295091.0,505319.0,3273950.0,172007.0,30121.0,4549.0,1452940.0,860141.0,18588500.0,825656.0,6282280.0,3140.0
