datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni,vertcoin,digibyte,reddcoin,dash,counterparty,monacoin,gulden,einsteinium,groestlcoin,maidsafecoin,monero,cloakcoin,nav-coin,digitalnote,stealth,viacoin,bitshares,iocoin,stellar,syscoin,emercoin,gamecredits,verge,blocknet,nexus,gridcoin,nem,aeon,ethereum,siacoin,expanse,factom,decred,pivx,lisk,digixdao,steem,dnotes,parallelcoin,dimecoin,bytecoin-bcn,augur,ubiq,boolberry,global-currency-reserve,waves,ardor,ethereum-classic,stratis,neo,pluton,singulardtv,zcoin,zcash,zclassic,golem-network-tokens,wings,komodo,melon,nano,ark,edgeless,skycoin,rlc,trust,bitcore,gnosis-gno,lunyr,monolith,humaniq,aragon,qtum,sumokoin,basic-attention-token,aeternity,zencash,metaverse,eboostcoin,quantum-resistant-ledger,mobilego,iota,mysterium,more-coin,zrcoin,bancor,numeraire,gxchain,funfair,status,ergo
2017-06-30 00:00:00+00:00,-0.07510756327365808,-0.07617107317840521,-0.01731388788100896,-0.023029787502165888,-0.003980117041528564,-0.03152040700182901,-0.009385090102139726,-0.011416079669662293,-0.020374351887762265,-0.1593365004506897,-0.015637651448217715,-0.07220370057408587,-0.08508331038281469,0.025963910164870763,-0.10185652987597038,0.0878586986114891,-0.026830293844423703,-0.06532775305268312,0.5751298813335122,-0.02107492931994792,-0.02875737147807167,-0.05057629114866036,-0.04963494841006455,-0.07653486866963699,-0.1040662777918675,0.008893618393473357,-0.03143184761072715,0.03939865771903128,-0.07063531145723212,-0.047995581730028825,-0.11272155499948011,-0.08027749478986212,-0.05405414545884979,-0.07916237079907462,-0.060590833139275935,0.09659065015469426,-0.025365949023728573,0.0851501946637141,-0.026303886319139713,-0.059812332792999356,-0.0754097291303144,-0.06690659185867953,-0.05684828566248934,0.19245864947498625,-0.0643794423182068,-0.029071039302275836,-0.051663833027071226,-0.058179393654155365,0.6583970184090653,-0.19532497302155494,-0.1773674553013448,0.050953317725202174,-0.10725561055257737,-0.03987810205847331,-0.019155625333577397,-0.08611781092693016,0.039654481175055434,0.01368020576572726,-0.044610421339192796,-0.10643860295622964,0.014952616879507552,-0.05782005931124956,-0.02711313104308688,-0.05320368954546573,-0.08320510479965915,-0.07177667661861964,0.010266356744417005,-0.058324295764856426,-0.030221133546256662,-0.057672750663761985,-0.10738862129747351,-0.04119492044063644,0.06564961964507576,-0.04820521808888034,-0.03353498009416922,0.1934545688266509,0.2973542922489487,-0.06282503305420895,0.07878715296454564,-0.054291395418516575,-0.12819105860270807,-0.03588856037114485,0.2089796589950843,-0.1218868216854091,0.3081647821508944,-0.07942558709581016,-0.0765708393209471,-0.14035903125531002,-0.08196275937350761,-0.1262365553249487,-0.03879147339144762,-0.14300583843797854,0.004799730203371322,2.2212564927336316,-0.09877047363989189,-0.20253117334900161,-0.06911222628691804,0.6290546950653026,-0.14762013901862636,0.07523875124289803
2017-07-01 00:00:00+00:00,-0.043553970330303504,-0.013991793474649517,-0.033852650151285024,-0.018659002595894925,-0.03183013545416247,-0.1398262813662441,-0.031133761837751406,-0.14737714987714978,0.016604655453399397,-0.13542419968065988,-0.15623304573058683,-0.07978230151020049,-0.03354467292532881,-0.08835389972987695,-0.15466220873574876,-0.04017814127919861,-0.026433563903972224,-0.08870306188777155,-0.07923834792821638,-0.06014142021171953,-0.06336846053221357,-0.020233419668405417,-0.13059223892726535,-0.09036844983694226,-0.047839214946216235,-0.1487144738356112,-0.08233167027064026,-0.15788165040895985,-0.09345971002034237,-0.15703041763586978,-0.040724574722630136,-0.14825456354951794,0.006953829432753578,-0.06380389647861706,-0.023582033730245033,-0.10893740812855457,-0.08656570468620728,-0.20464468688437987,-0.06888402121281989,-0.10086837070107446,-0.11694134413229662,-0.08675758310264037,-0.09438051067101527,-0.03374045801526704,-0.09131542060687414,-0.03398219308323103,-0.03830691407806264,-0.12767764933204517,-0.04775889857441207,0.8808880622919366,0.36877437986250294,-0.1192750332733109,-0.065675879621932,-0.14155962054482552,-0.11530960797553325,0.036030079232553636,-0.15344872918492547,-0.05852843693338916,-0.1180804833575817,-0.08934082374693286,-0.20100604437953828,-0.0382169015928171,-0.14987748746250196,-0.05453604152149982,-0.21996908721955666,-0.07124630181391967,-0.1514910803568722,-0.12262133972761313,-0.04788379391813169,-0.13398601591863812,-0.037001225378537894,-0.03718985499812877,-0.07888921492507084,-0.04626068603078137,-0.1294896919338402,-0.3912048334707754,-0.09748350623894442,-0.04406069136018109,-0.04159209884104853,-0.07876773483718225,-0.04204376266934051,-0.13635683654133846,-0.02121745166020761,-0.03801507075905175,-0.3477869169400085,-0.08563484135004629,-0.08220420031952946,-0.1520269288234919,-0.1460373407365433,-0.06696893821479322,-0.029784034004746163,-0.04457567254401029,-0.07048331415420017,-0.6043985819338678,-0.05144137720281139,0.32342673699229274,-0.09653733333832826,-0.42168311155366467,-0.007564990453379661,0.5503987182943857
2017-07-02 00:00:00+00:00,0.036988337525726056,0.06381231177474045,0.06615847871920222,0.029541393686718154,0.00994255520866072,0.025834115776111943,0.018469522344000122,0.0151073072683654,-0.062123801457911076,0.006565258169305421,0.02121433905014758,0.039534772124716566,0.037064434494841425,0.04696787742367636,0.12438142010946995,-0.010703581201851775,-0.0060965729354270914,-0.1630420901482328,-0.1525782189734709,0.029960531036957283,0.04488486396343383,-0.02901464456874947,0.09895775520100036,0.001353891100838167,0.034576265078692936,-0.03484268228580012,-0.05967765291301541,0.0327159739878502,0.05068299422050382,0.13206723133933296,-0.016611916588195497,0.008103246249566709,0.038033424819011064,-0.012272702909134736,-0.009211894735201231,-0.036411532017066484,0.09325290621869042,0.11734775168486555,0.04874709123419074,0.019791252562573636,0.04062988099850995,0.11036091618977562,0.020019649929992722,0.10087552164174252,0.11773805282048166,-0.019063827169670144,0.03186748349192792,0.028022303271019178,-0.04587809347855243,-0.8067160164257063,-0.1350009840582561,0.05976831293512053,0.07730794502546146,0.0029205273578580826,0.04215032425916476,-0.020111740908205777,0.006232432460413273,0.00535651119308711,0.0589875246059004,0.018328219797748124,0.06442932575142168,0.08845363886070601,0.058093596236037826,0.03964610547269154,0.06304970186176839,0.05664147160814914,5.3568285534266735e-05,0.08034007377689201,0.004109773757247748,0.012476125587785214,0.029689473135429356,0.09823609494307761,-0.0959694629803477,0.009746950596884574,0.04394827601732554,-0.0019627356665007367,0.07028707452813632,0.011767971720323622,0.03406061211243716,0.05144286384242602,0.09891568830909914,-0.0908580886669168,-0.09710678443927645,-0.0515459978296422,0.6526713785906575,0.02702845489798289,-0.10330018491636594,-0.004531773836376152,0.14101765187622073,0.01372992732494871,-0.018943613171470308,-0.02441625997252983,0.12063473640771694,-0.11605829976578541,0.08291488920488188,-0.052817967122428144,-0.05168474565026293,3.73271418136283,-0.03674265795722842,-0.38885661063878185
2017-07-03 00:00:00+00:00,0.0496380514573358,0.02530833646783992,0.11686024692308439,0.022976536722961072,-0.007046561603720192,-0.035113829951990194,0.0019657042424523485,-0.006011184920229451,0.021051613137303082,0.04211712823550706,-0.01139003056781851,0.11025071405902898,0.03378758869242038,0.04208839600673242,0.03417606508456483,-0.07639726260274138,-0.021965777706703493,-0.12444711569772748,0.18159413508033073,0.05436156481270582,0.019437213454159608,-0.10348173559591389,-0.033074173012772046,0.15253822684373897,-0.3602103814906086,0.04380300318991659,0.15793943749387518,-0.024729794395919047,0.021800527507410683,-0.048802300704941626,0.07427305819920171,0.08699823194289835,0.1564275428497155,0.04122003293261378,0.03595956417417301,0.060702972764152596,0.1088562622794409,0.04787734451391157,-0.017670936535329695,0.04667960986944686,0.03668273807695854,-0.008684894741256444,0.06915670171599642,0.022343420869337605,-0.03855633392164337,0.05073878110915131,-0.005091457665472365,-0.008089307440119708,-0.4471983734606748,0.2671444275325554,-0.016545849203423835,0.09706383611470137,0.005355815475320602,0.14838621089884096,0.024667531135972975,0.05126577562391832,-0.00750564595369041,-0.002876211220016245,0.01232130284384847,0.014906382679096941,0.01756896414659348,0.03484102715667681,-0.004709696033672217,-0.03419559362795266,0.0961611032968539,-0.0063051109643977865,0.10295528052973646,0.03293019546267395,0.04887312430665047,-0.05009329651903116,-0.03574924522287015,0.014056293443091228,0.05939346690574565,0.056076708097374306,0.034304740299228476,-0.13136304462233062,0.025758095998168695,0.015319429732404855,-0.04064467534474103,-0.01182263666206762,-0.022138106488869158,-0.02746537984002162,-0.0016247141350130834,0.03737037604041604,0.12913266501376341,-0.00535602218129827,0.02192166372228299,0.06421576054766587,0.05590769306199839,0.16452381463435573,-0.015984345282786916,0.007893120853116109,0.044667054091842795,-0.119066712904764,-0.010973228604939766,-0.027538770493141573,-0.046436481059206614,-0.728479106399492,0.3394070610926092,0.9032613028777017
2017-07-04 00:00:00+00:00,0.076368014480106,0.13781052452723808,0.19190439675004112,0.014656443296958699,0.09383388441100315,0.08426761601022115,-0.02019549236610385,0.051964557287390134,-0.005752549559971509,0.043541421589913254,0.059263085601582555,-0.07516682951167297,0.019404195567176208,0.012550195249842133,-0.005972579332135131,0.04095877725793362,0.031038015809395247,0.03711771831764188,0.002600591403527419,0.04024221577876097,0.04226837207170031,-0.05521324254226345,0.05617804558899531,-0.0962726567594997,-0.4007374157511352,-0.040667859272510376,-0.042831350549698555,0.015970386517105695,-0.019660247770899475,0.07982596832771027,-0.004381936080888882,-0.013720251452599586,0.01180447925416761,0.05002638453670705,0.4712161613882375,0.015546913686658392,0.06621455622038686,0.08507220277217642,-0.03391681807577296,-0.024829298572315306,0.002703103014144892,0.04770949578872119,0.13819071027444774,0.014724220227428475,0.02250966375002017,-0.022429776398504075,0.13303700261684082,0.10210482949757504,0.22164281557731313,1.067410731663914,-0.019665273902562008,-0.04237868345966311,0.11896335991708895,-0.05739507874593075,0.30692066108058347,0.13371206254282364,0.0022650937137171923,0.011017139016466837,0.061713462052142676,-0.05270050852862629,0.040796875000000066,0.012500549233270375,0.020002216784468896,-0.032069090884146445,0.015111208479385851,0.03417676882786269,-0.009218167143455136,0.11318284914583554,0.017152312535313685,-0.13583243467440898,0.14351835645636157,0.22649054023169746,0.06013758348762677,-0.019015319153381283,-0.012288536675882034,0.03020369638142384,-0.046866141542321604,-0.006902779583096708,-0.0059901154539140355,0.013402421703858858,-0.06677939229361518,0.008827770854533679,-0.020430671458760652,0.01986065694734629,-0.2858976811133769,0.15375719912617503,0.0033325774232670913,0.24324044472631745,-0.05900972015849426,-0.061107629544979725,0.05383913925437134,-0.0034624186405919355,-0.028547036792245017,-0.14578233217286474,-0.015278498081111924,-0.054593772635476934,0.012905843969745145,-0.1833009188392497,-0.0018493845678740906,-0.41410710977297216
2017-07-05 00:00:00+00:00,-0.03473165824618829,-0.045699216681826305,-0.03867214607911185,0.00013453052689849088,-0.06125298838418414,-0.07898118212716576,0.007121852781016624,-0.04599042997251168,0.07754683863999179,-0.05129902554170185,-0.027926629907733203,-0.0457940196348392,-0.058060417507777795,0.14428912450904896,-0.05311126607528005,0.07958117049113356,-0.07148035482216664,0.2728327134499329,-0.056577440124294,0.006041035059178412,0.005517923905872024,0.12235665897931636,-0.051865135551576125,-0.0034160151329470922,0.0386945116342452,-0.06576330183988066,-0.03138420600569236,0.03951903885984498,-0.011996209679298486,-0.07328746464525737,-0.04886449840421536,-0.029761541186674734,0.10971021652639856,-0.03269211679013262,-0.10205947631934065,-0.05505981108085978,-0.07320414122644014,-0.06387241153534196,-0.01657135121092701,-0.030029580259857025,-0.054027105875401604,0.0684669334227006,0.02954852588322887,0.08775513525830902,-0.01757729859262991,-0.018003225445406446,-0.029868062488195735,-0.09250936647777963,0.42632450331125815,-0.5603387058595684,-0.0877342861323378,-0.02459852292728959,-0.07467794676591355,-0.004961466660284408,-0.05011983078927462,0.0555623736560944,-0.04651307113490033,-0.015478624097680416,-0.052165712531606845,0.03179542791357459,0.0575055171067842,-0.014912014233948834,-0.024533364539884417,0.002841875496087942,-0.04947869831302765,-0.0416880640862245,0.014705161511690656,-0.05559258476528006,-0.031140244661623462,0.0897889520942563,0.25381289923197814,0.08772122423745166,0.02598354579051554,4.791847470175803e-05,-0.010225017942331216,0.7227958746548799,0.06919822946691023,0.05577829213854679,-0.0427050011189658,-0.005528799045079746,0.046901051433012375,-0.10447764414466898,-0.27155555905487017,-0.017889782489490136,0.1599803883292401,-0.013551675849938105,-0.06365568996635906,-0.1586763695421326,-0.17950067576273465,-0.11154591142288772,-0.041020207371528006,-0.06136949941098413,-0.004342969888364134,0.08303750801068555,-0.02154060060882479,-0.00987132520828471,-0.046832417358552036,0.1585232470270055,-0.10739232745254379,0.002694723149567091
2017-07-06 00:00:00+00:00,-0.012735212571113097,-0.007166253525334287,-0.03880476365037733,0.00252499048804955,-0.051679555984213255,-0.12793045032418582,-0.007336574108364524,-0.08655440064314612,-0.028498249493274397,0.1945743667037494,-0.13010110281018494,0.06072438162544169,0.22725009297253673,0.017639168023219742,0.013906967185038033,-0.020275108682403675,-0.030237394154148056,-0.22776171402076195,0.15546670016189368,-0.010094958996818448,0.0961485885011013,0.10477945854860149,-0.06163648392312526,0.4575497769836885,-0.10746459902215455,-0.04324683965402509,-0.05616507428690665,0.0007930517862013708,-0.0009040560671987885,-0.003395950651248869,0.0188470464817172,-0.039503794567677275,0.24501531823198874,-0.0007087479054254109,-0.07203389830508478,-0.03923164032849191,-0.030103917232845556,-0.03856927611272909,0.0066040614047488955,-0.04951939779965264,0.007280605871330392,-0.02122256484672591,-0.05808402803077373,0.035010736276644305,0.013826387267648288,-0.028071747833486427,0.030281455111803357,-0.015240877005748055,-0.08010258837872097,2.4184347698406876,0.057983536752570064,0.02337340521715836,-0.017168770293694013,-0.06906844787815669,-0.09996951993903991,-0.047565876644174,-0.09797636287702516,0.008007292657261855,0.03880183900984635,-0.02389936167086326,-0.07782344214702985,-0.10625058508031437,-0.019169137431661265,0.01697466520617663,-0.030976321764515147,-0.05947809409753413,-0.04052024171825164,-0.10492885012623354,-0.012590961790752364,0.01938884445587563,-0.05891105694563703,0.030808273971729472,0.20135910086087216,-0.14655784370097458,0.25192793284651605,-0.28902934634581046,-0.011818875875170942,-0.0001174467085560682,-0.12093548718089764,-0.035035232294279295,0.05849018329974065,0.053779542546809056,0.4032793264086296,-0.05995890039160945,-0.1362192469907415,-0.07020879418495385,-0.02047577400734657,0.011328692962103704,-0.07055389981824012,-0.04414819179494722,-0.06905532317891261,0.01306685942601149,-0.0714590771648701,2.1677825130145143,-0.0038395843201423085,-0.08296073854479213,-0.029140485112729264,-0.15301034201604957,-0.0006159842973519902,0.9404928090294438
2017-07-07 00:00:00+00:00,-0.10815484114917728,-0.1015854479803987,-0.0890822076146629,-0.03446345876652257,-0.1719846008897541,-0.19109659607172413,-0.0595387231435629,-0.2109538682015375,-0.09063907107659974,-0.13632866415099376,-0.22440466926070035,-0.13773173209853917,-0.1398804326611951,-0.07841086071341452,-0.1784037162162162,-0.08460604395533189,-0.12739578294169396,-0.053658282342885166,-0.05254766491729235,-0.06402723258096166,-0.11710820102600128,-0.15869112918479278,-0.187234515604339,-0.17727725697353447,-0.30987664906843715,-0.11522079276773312,-0.1316750563018979,-0.12614112360711738,-0.19682585894192683,-0.19958961845607792,-0.10640638663996171,-0.2183220216227909,-0.2753922780053488,-0.07668731837488552,-0.10774839828678617,-0.18858140050702887,-0.07325154896135433,-0.15036283682296103,-0.090770987880199,-0.17012289722283136,-0.16873171204340653,-0.129181338028169,-0.1500251691451876,-0.09017374049884896,-0.09659630051653023,-0.17469573664845905,-0.17782792726644492,-0.1788306873276927,-0.004793593503271021,-0.29788456375838923,-0.17677493813757417,-0.1616584681274973,-0.17599716824710765,-0.014885074102399698,-0.06599838574033001,-0.13131522517729266,-0.19693097704847062,-0.06513486959628434,-0.20937998685439074,-0.13611926893430049,-0.11992087377519833,-0.11602301853312313,-0.14175658084413034,-0.1357821370746385,-0.09301534170153403,-0.21104193434537988,-0.02116967869078845,-0.1024725468450508,-0.16559379071553504,-0.07580549276594573,-0.14828016113805542,-0.1498935212203899,-0.0779589694377052,-0.24249897588069058,-0.28172613044781813,0.42106832574383013,-0.1342037491764987,-0.2027270413656741,-0.1258391785526478,-0.1811093302308886,-0.14869785401775337,-0.21446071005984801,0.054552106600939565,-0.11133200795228626,-0.23745114267245804,-0.022663249487325454,-0.1321835591095618,-0.01550876076742358,-0.061623879545401494,-0.24158935396375292,-0.19587148185825698,-0.18007464559026465,-0.263231163606481,-0.7205029561581906,-0.10238251334625348,-0.17895910344422927,-0.1905353609228353,-0.3466464681265009,-0.1240358164939791,-0.3306943894728981
2017-07-08 00:00:00+00:00,0.06021808353244107,0.08014194294372134,0.11944047836308802,0.02091588384299592,0.2710157552228549,0.1270807985527258,-0.013971939201603445,0.16279069767441867,0.01800411308051375,0.010713209093087483,0.03624388471580309,0.018756760933395178,-0.011482859309595361,0.06485388660113922,0.07211365482076948,0.023841916527101548,0.11503841385257796,-0.009386971913986186,-0.053957751685980604,-0.01600033202054163,0.04191168826472724,0.021865200147574315,0.05139547774506337,0.027287376774465466,0.06784925700572964,0.095799970526109,0.017630024079515527,0.12163643380821498,0.05789860396767099,0.026097600406475685,-0.04645326261956617,0.06003639077317824,0.14518479152735897,0.2201851922655813,-0.15119708811044552,-0.00948822330759469,0.01019725311494235,0.1663958117235107,0.023195970584289682,0.06247614200279927,0.03887863190481533,0.03258715401088019,0.23397542066925636,-0.04446863281001723,-0.022215581230800252,0.04651200341016981,0.10807296796816512,0.01029650793944814,0.17830226100753666,0.42097897819819674,-0.030902113604771242,0.0167964091332915,0.0730047479086593,-0.01649220633092996,-0.01965618793233337,0.04138870918134674,0.1549911647548594,0.014629660591874316,0.006748351532201102,0.10018223544110127,0.02350903891060807,0.11627971813511961,0.08994313658823616,0.0005025448873092753,-0.04664251400874664,0.11931688604826585,0.12950797989595286,0.07291011942174719,0.04638977351026541,-0.11804699815066555,0.06416938551721318,0.10218197138189522,-0.019261872535462632,0.15038308128570366,0.020467503391486508,-0.07555463876460833,0.03400271163929647,0.09905751105981908,-0.0017881576882521344,0.1788523884014599,0.03663647554135663,-0.0022470503825370303,-0.12115767369670405,-0.02002283550084938,0.15018181530100527,-0.08039164699763968,-0.004790399446881866,-0.03669502426656568,0.016708359351356172,0.12562548578337496,0.07362114103983264,-0.028210767906665435,0.007766004378261915,0.02526845385597354,0.005184923590599855,-0.0637665771661341,-0.04577993599874297,-0.014966461168624767,0.00026245115806577957,0.07028224535792926
2017-07-09 00:00:00+00:00,-0.06567053511176268,-0.06013547184437351,-0.04906163391735474,-0.020572930845395798,-0.05732244661778241,-0.07965730619869049,-0.011510413578730727,-0.1258573853989814,-0.04516900987137307,-0.04761048952653357,-0.051339076406244244,-0.07187596781635353,-0.03330836514763447,-0.06482853564565627,-0.061319180761707504,-0.03157624010995541,-0.0709242448996863,0.00734545195767522,-0.01947890066501823,-0.07236535413494105,-0.027170011040663966,-0.26407779313457247,-0.0735112373975112,-0.0767660255295467,-0.035806536330120986,-0.1324747166834026,-0.11500734887890507,-0.036846832989058,-0.09714775200259307,-0.07673666599143192,0.049022529009617344,-0.0744021958377169,-0.0690357685599764,-0.07434870110540281,0.05127063637563967,-0.1058970838445994,-0.034774928235702496,0.013609703007903207,-0.037982176982641835,-0.09880884385076005,-0.1322416044734257,-0.10507129699998707,-0.1022161243177141,-0.06317194242809743,-0.06940599043543916,-0.09280082699458447,-0.09614564073389287,-0.08013457364767473,-0.12880527568711364,0.1278746457144908,-0.046200715967046,-0.04977437323529155,-0.06233450627559223,-0.07369667424923265,-0.022298202500226072,-0.045255953926765624,-0.11990457421429324,-0.043173766169564254,-0.13590972597982598,-0.07444723645071571,-0.07069308791988171,-0.05745647993206615,-0.06188417031689264,-0.02984420896973794,-0.10943649431590907,-0.10736591341871482,-0.12823565383139135,-0.09679395004526814,-0.020339366182302476,-0.017703543040811343,-0.10437524647932106,-0.08509146307927529,0.030319713418796246,-0.015434359824848198,-0.06415446901276867,0.22598007155772715,-0.0742887725577428,-0.059610959271367725,-0.011343906821651317,-0.048937779658192015,-0.017922653975881442,-0.07201066543753532,-0.07798910446334706,0.011328976034858496,-0.07001632411284997,-0.018775462263104337,-0.09233651197988602,-0.012869639263043742,-0.09511169053329227,-0.09452287251326852,-0.008595322651915538,-0.2071531194646723,-0.00981234306858736,0.0021532940271724588,-0.037516568453664245,0.02839176344437777,-0.1391217330998381,-0.04435347372564458,-0.08994057945772826,-0.0003427218840248436
